% File Generated: 02-Feb-2012 01:22:39
% Dataset Collection: Scientific Committee on Antarctic Research
% Type: TAVG - Monthly
% Version: LATEST
% Dataset Hash: e0e288f6c3f347cf7f7b2e1ba302faa2
% 
% ------------------------------------
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	sources.txt
% 
% For general information about this data product, please refer to the data set 
% readme file: README.txt
% 
% The current file contains the per datum source flags in tab delimited columnar 
% format.  The main temperature data, other secondary data, and station metadata 
% can be found in other files in the same directory and should be distributed 
% together.
% 
% The columns contained in this file are as follows:
% 
% 	Station ID: A unique integer identifying each station.  Metadata for the site 
% is contained in the associated files labeled "site_summary" or "site_detail".
% 
% 	Series Number: An integer identifying each time series at the specified site.  
% Refer to "data.txt" for more information.
% 
% 	Date: The date of a measurement is expressed as a year and decimal fraction of 
% a year corresponding to the midpoint of the time period being represented.  
% Refer to "data.txt" for more information.
% 
% 	Flag List: A tab delimited list of source flags.  Each flag is represented by 
% an integer, with “0” as a placeholder indicating no flag.  For convenience each 
% row has the same number of columns.  Explanations of the source flag codes are 
% contained in "source_flag_definitions"
% 	
% 
% The data is sorted so that Station ID, and then Duplicate Number, and then Date 
% are guaranteed to be in ascending order.  This order is identical to the order 
% in "data.txt"
% 
% ***Important note regarding duplicate values: This dataset may be constructed 
% in such a way that duplicate values are possible _even within a single time 
% series_.  Please refer to "data.txt" and the README for more information.
% 
% 
% ------------------------------------
% Station ID, Series Number, Date, Source list ...
% 
3068	1	2008.125	34
3068	1	2008.208	34
3068	1	2008.292	34
3068	1	2008.375	34
3068	1	2008.458	34
3068	1	2008.542	34
3068	1	2008.625	34
3068	1	2008.708	34
3068	1	2008.792	34
3068	1	2008.875	34
3068	1	2008.958	34
3068	1	2009.042	34
3068	1	2009.125	34
3068	1	2009.208	34
3068	1	2009.292	34
3068	1	2009.375	34
3068	1	2009.458	34
3068	1	2009.542	34
3068	1	2009.625	34
3068	1	2009.708	34
3068	1	2009.792	34
3068	1	2009.875	34
3068	1	2009.958	34
3068	1	2010.042	34
3068	1	2010.125	34
3068	1	2010.208	34
3068	1	2010.292	34
3068	1	2010.375	34
3068	1	2010.458	34
3068	1	2010.542	34
3068	1	2010.625	34
3068	1	2010.708	34
3068	1	2010.792	34
3068	1	2010.875	34
3068	1	2010.958	34
3068	1	2011.042	34
3068	1	2011.125	34
3068	1	2011.208	34
3068	1	2011.292	34
3068	1	2011.375	34
3068	1	2011.458	34
3068	1	2011.542	34
3068	1	2011.625	34
3068	1	2011.708	34
3068	1	2011.792	34
3068	1	2011.875	34
3080	1	1961.292	34
3080	1	1961.375	34
3080	1	1961.458	34
3080	1	1961.542	34
3080	1	1961.625	34
3080	1	1961.708	34
3080	1	1961.792	34
3080	1	1961.875	34
3080	1	1961.958	34
3080	1	1962.042	34
3080	1	1962.125	34
3080	1	1962.208	34
3080	1	1962.292	34
3080	1	1962.375	34
3080	1	1962.458	34
3080	1	1962.542	34
3080	1	1962.625	34
3080	1	1962.708	34
3080	1	1962.792	34
3080	1	1962.875	34
3080	1	1962.958	34
3080	1	1963.042	34
3080	1	1963.125	34
3080	1	1963.208	34
3080	1	1963.292	34
3080	1	1963.375	34
3080	1	1963.458	34
3080	1	1963.542	34
3080	1	1963.625	34
3080	1	1963.708	34
3080	1	1963.792	34
3080	1	1963.875	34
3080	1	1963.958	34
3080	1	1964.042	34
3080	1	1964.125	34
3080	1	1964.208	34
3080	1	1964.292	34
3080	1	1964.375	34
3080	1	1964.458	34
3080	1	1964.542	34
3080	1	1964.625	34
3080	1	1964.708	34
3080	1	1964.792	34
3080	1	1964.875	34
3080	1	1964.958	34
3080	1	1965.042	34
3080	1	1965.125	34
3080	1	1965.208	34
3080	1	1965.292	34
3080	1	1965.375	34
3080	1	1965.458	34
3080	1	1965.542	34
3080	1	1965.625	34
3080	1	1965.708	34
3080	1	1965.792	34
3080	1	1965.875	34
3080	1	1965.958	34
3080	1	1966.042	34
3080	1	1966.125	34
3080	1	1966.208	34
3080	1	1966.292	34
3080	1	1966.375	34
3080	1	1966.458	34
3080	1	1966.542	34
3080	1	1966.625	34
3080	1	1966.708	34
3080	1	1966.792	34
3080	1	1966.875	34
3080	1	1966.958	34
3080	1	1967.042	34
3080	1	1967.125	34
3080	1	1967.208	34
3080	1	1967.292	34
3080	1	1967.375	34
3080	1	1967.458	34
3080	1	1967.542	34
3080	1	1967.625	34
3080	1	1967.708	34
3080	1	1967.792	34
3080	1	1967.875	34
3080	1	1967.958	34
3080	1	1968.042	34
3080	1	1968.125	34
3080	1	1968.208	34
3080	1	1968.292	34
3080	1	1968.375	34
3080	1	1968.458	34
3080	1	1968.542	34
3080	1	1968.625	34
3080	1	1968.708	34
3080	1	1968.792	34
3080	1	1968.875	34
3080	1	1968.958	34
3080	1	1969.042	34
3080	1	1969.125	34
3080	1	1969.208	34
3080	1	1969.292	34
3080	1	1969.375	34
3080	1	1969.458	34
3080	1	1969.542	34
3080	1	1969.625	34
3080	1	1969.708	34
3080	1	1969.792	34
3080	1	1969.875	34
3080	1	1969.958	34
3080	1	1970.042	34
3080	1	1970.125	34
3080	1	1970.208	34
3080	1	1970.292	34
3080	1	1970.375	34
3080	1	1970.458	34
3080	1	1970.542	34
3080	1	1970.625	34
3080	1	1970.875	34
3080	1	1970.958	34
3080	1	1971.042	34
3080	1	1971.125	34
3080	1	1971.208	34
3080	1	1971.292	34
3080	1	1971.375	34
3080	1	1971.458	34
3080	1	1971.542	34
3080	1	1971.625	34
3080	1	1971.708	34
3080	1	1971.792	34
3080	1	1971.875	34
3080	1	1971.958	34
3080	1	1972.042	34
3080	1	1972.125	34
3080	1	1972.208	34
3080	1	1972.292	34
3080	1	1972.375	34
3080	1	1972.458	34
3080	1	1972.542	34
3080	1	1972.625	34
3080	1	1972.708	34
3080	1	1972.792	34
3080	1	1972.875	34
3080	1	1972.958	34
3080	1	1973.042	34
3080	1	1973.125	34
3080	1	1973.208	34
3080	1	1973.292	34
3080	1	1973.375	34
3080	1	1973.458	34
3080	1	1973.542	34
3080	1	1973.625	34
3080	1	1973.708	34
3080	1	1973.792	34
3080	1	1973.875	34
3080	1	1973.958	34
3080	1	1974.042	34
3080	1	1974.125	34
3080	1	1974.208	34
3080	1	1974.292	34
3080	1	1974.375	34
3080	1	1974.458	34
3080	1	1974.542	34
3080	1	1974.625	34
3080	1	1974.708	34
3080	1	1974.792	34
3080	1	1974.875	34
3080	1	1974.958	34
3080	1	1975.042	34
3080	1	1975.125	34
3080	1	1975.208	34
3080	1	1975.292	34
3080	1	1975.375	34
3080	1	1975.458	34
3080	1	1975.542	34
3080	1	1975.625	34
3080	1	1975.708	34
3080	1	1975.792	34
3080	1	1975.875	34
3080	1	1975.958	34
3080	1	1976.042	34
3080	1	1976.125	34
3080	1	1976.208	34
3080	1	1976.292	34
3080	1	1976.375	34
3080	1	1976.458	34
3080	1	1976.542	34
3080	1	1976.625	34
3080	1	1976.708	34
3080	1	1976.792	34
3080	1	1976.875	34
3080	1	1976.958	34
3080	1	1977.042	34
3080	1	1977.125	34
3080	1	1977.208	34
3080	1	1977.292	34
3080	1	1977.375	34
3080	1	1977.458	34
3080	1	1977.542	34
3080	1	1977.625	34
3080	1	1977.708	34
3080	1	1977.792	34
3080	1	1977.875	34
3080	1	1977.958	34
3080	1	1978.042	34
3080	1	1978.125	34
3080	1	1978.208	34
3080	1	1978.292	34
3080	1	1978.375	34
3080	1	1978.458	34
3080	1	1978.542	34
3080	1	1978.625	34
3080	1	1978.708	34
3080	1	1978.792	34
3080	1	1978.875	34
3080	1	1978.958	34
3080	1	1979.042	34
3080	1	1979.125	34
3080	1	1979.208	34
3080	1	1979.292	34
3080	1	1979.375	34
3080	1	1979.458	34
3080	1	1979.542	34
3080	1	1979.625	34
3080	1	1979.708	34
3080	1	1979.792	34
3080	1	1979.875	34
3080	1	1979.958	34
3080	1	1980.042	34
3080	1	1980.125	34
3080	1	1980.208	34
3080	1	1980.292	34
3080	1	1980.375	34
3080	1	1980.458	34
3080	1	1980.542	34
3080	1	1980.625	34
3080	1	1980.708	34
3080	1	1980.792	34
3080	1	1980.875	34
3080	1	1980.958	34
3080	1	1981.042	34
3080	1	1981.208	34
3080	1	1981.292	34
3080	1	1981.375	34
3080	1	1981.458	34
3080	1	1981.542	34
3080	1	1981.708	34
3080	1	1981.792	34
3080	1	1982.208	34
3080	1	1982.292	34
3080	1	1982.375	34
3080	1	1982.458	34
3080	1	1982.542	34
3080	1	1982.625	34
3080	1	1982.708	34
3080	1	1982.792	34
3080	1	1983.208	34
3080	1	1983.292	34
3080	1	1983.375	34
3080	1	1983.458	34
3080	1	1983.542	34
3080	1	1983.625	34
3080	1	1983.708	34
3080	1	1983.792	34
3080	1	1984.208	34
3080	1	1984.292	34
3080	1	1984.375	34
3080	1	1984.458	34
3080	1	1984.542	34
3080	1	1984.625	34
3080	1	1984.708	34
3080	1	1984.792	34
3080	1	1985.208	34
3080	1	1985.292	34
3080	1	1985.375	34
3080	1	1985.458	34
3080	1	1985.542	34
3080	1	1985.625	34
3080	1	1985.708	34
3080	1	1985.792	34
3080	1	1986.208	34
3080	1	1986.292	34
3080	1	1986.375	34
3080	1	1986.458	34
3080	1	1986.542	34
3080	1	1986.625	34
3080	1	1986.708	34
3080	1	1986.792	34
3080	1	1987.208	34
3080	1	1987.292	34
3080	1	1987.375	34
3080	1	1987.458	34
3080	1	1987.542	34
3080	1	1987.625	34
3080	1	1987.708	34
3080	1	1987.792	34
3080	1	1988.208	34
3080	1	1988.292	34
3080	1	1988.375	34
3080	1	1988.458	34
3080	1	1988.542	34
3080	1	1988.625	34
3080	1	1988.708	34
3080	1	1988.792	34
3080	1	1989.208	34
3080	1	1989.292	34
3080	1	1989.375	34
3080	1	1989.458	34
3080	1	1989.542	34
3080	1	1989.625	34
3080	1	1989.708	34
3080	1	1989.792	34
3080	1	1991.792	34
3080	1	1991.875	34
3080	1	1992.208	34
3080	1	1992.292	34
3080	1	1992.375	34
3080	1	1992.458	34
3080	1	1992.542	34
3080	1	1992.625	34
3080	1	1992.708	34
3080	1	1993.208	34
3080	1	1993.292	34
3080	1	1993.375	34
3080	1	1993.458	34
3080	1	1993.542	34
3080	1	1993.625	34
3080	1	1993.708	34
3080	1	1994.208	34
3080	1	1994.292	34
3080	1	1994.375	34
3080	1	1994.458	34
3080	1	1994.542	34
3080	1	1994.625	34
3080	1	1994.708	34
3080	1	1995.042	34
3080	1	1995.125	34
3080	1	1995.208	34
3080	1	1995.292	34
3080	1	1995.375	34
3080	1	1995.458	34
3080	1	1995.542	34
3080	1	1995.625	34
3080	1	1995.708	34
3080	1	1995.792	34
3080	1	1995.875	34
3080	1	1995.958	34
3080	1	1996.042	34
3080	1	1996.125	34
3080	1	1996.208	34
3080	1	1996.292	34
3080	1	1996.375	34
3080	1	1996.458	34
3080	1	1996.542	34
3080	1	1996.625	34
3080	1	1996.708	34
3080	1	1996.792	34
3080	1	1996.875	34
3080	1	1996.958	34
3080	1	1997.042	34
3080	1	1997.125	34
3080	1	1997.208	34
3080	1	1997.292	34
3080	1	1997.375	34
3080	1	1997.458	34
3080	1	1997.542	34
3080	1	1997.625	34
3080	1	1997.708	34
3080	1	1997.792	34
3080	1	1997.875	34
3080	1	1997.958	34
3080	1	1998.042	34
3080	1	1998.125	34
3080	1	1998.208	34
3080	1	1998.292	34
3080	1	1998.375	34
3080	1	1998.458	34
3080	1	1998.542	34
3080	1	1998.625	34
3080	1	1998.708	34
3080	1	1998.792	34
3080	1	1998.875	34
3080	1	1998.958	34
3080	1	1999.042	34
3080	1	1999.125	34
3080	1	1999.208	34
3080	1	1999.292	34
3080	1	1999.375	34
3080	1	1999.458	34
3080	1	1999.542	34
3080	1	1999.625	34
3080	1	1999.708	34
3080	1	2000.208	34
3080	1	2000.292	34
3080	1	2000.375	34
3080	1	2000.458	34
3080	1	2000.542	34
3080	1	2000.625	34
3080	1	2000.708	34
3080	1	2007.292	34
3080	1	2007.375	34
3080	1	2007.458	34
3080	1	2007.542	34
3080	1	2007.625	34
3080	1	2007.708	34
3080	1	2007.792	34
3080	1	2007.875	34
3080	1	2007.958	34
3080	1	2008.042	34
3080	1	2008.125	34
3080	1	2008.208	34
3080	1	2008.292	34
3080	1	2008.375	34
3080	1	2008.458	34
3080	1	2008.542	34
3080	1	2008.625	34
3080	1	2008.708	34
3080	1	2008.792	34
3080	1	2008.875	34
3080	1	2008.958	34
3080	1	2009.042	34
3080	1	2009.125	34
3080	1	2009.208	34
3080	1	2009.292	34
3080	1	2009.375	34
3080	1	2009.458	34
3080	1	2009.542	34
3080	1	2009.625	34
3080	1	2009.708	34
3080	1	2009.792	34
3080	1	2009.875	34
3080	1	2009.958	34
3080	1	2010.042	34
3080	1	2010.125	34
3080	1	2010.208	34
3080	1	2010.292	34
3080	1	2010.375	34
3080	1	2010.458	34
3080	1	2010.542	34
3080	1	2010.625	34
3080	1	2010.708	34
3080	1	2010.792	34
3080	1	2010.875	34
3080	1	2010.958	34
3080	1	2011.042	34
3080	1	2011.125	34
3080	1	2011.208	34
3080	1	2011.292	34
3080	1	2011.375	34
3080	1	2011.458	34
3080	1	2011.542	34
3080	1	2011.625	34
3080	1	2011.708	34
3080	1	2011.792	34
3080	1	2011.875	34
81315	1	1957.042	34
81315	1	1957.125	34
81315	1	1957.208	34
81315	1	1957.292	34
81315	1	1957.375	34
81315	1	1957.458	34
81315	1	1957.542	34
81315	1	1957.625	34
81315	1	1957.708	34
81315	1	1957.792	34
81315	1	1957.875	34
81315	1	1957.958	34
81315	1	1958.042	34
81315	1	1958.125	34
81315	1	1958.208	34
81315	1	1958.292	34
81315	1	1958.375	34
81315	1	1958.458	34
81315	1	1958.542	34
81315	1	1958.625	34
81315	1	1958.708	34
81315	1	1958.792	34
81315	1	1958.875	34
81315	1	1958.958	34
81315	1	1959.042	34
81315	1	1959.125	34
81315	1	1959.208	34
81315	1	1959.292	34
81315	1	1959.375	34
81315	1	1959.458	34
81315	1	1959.542	34
81315	1	1959.625	34
81315	1	1959.708	34
81315	1	1959.792	34
81315	1	1959.875	34
81315	1	1959.958	34
81315	1	1960.042	34
81315	1	1960.125	34
81315	1	1960.208	34
81315	1	1960.292	34
81315	1	1960.375	34
81315	1	1960.458	34
81315	1	1960.542	34
81315	1	1960.625	34
81315	1	1960.708	34
81315	1	1960.792	34
81315	1	1960.875	34
81315	1	1960.958	34
81315	1	1961.042	34
81315	1	1961.125	34
81315	1	1961.208	34
81315	1	1961.292	34
81315	1	1961.375	34
81315	1	1961.458	34
81315	1	1961.542	34
81315	1	1961.625	34
81315	1	1961.708	34
81315	1	1961.792	34
81315	1	1961.875	34
81315	1	1961.958	34
81315	1	1962.042	34
81315	1	1962.125	34
81315	1	1962.208	34
81315	1	1962.292	34
81315	1	1962.375	34
81315	1	1962.458	34
81315	1	1962.542	34
81315	1	1962.625	34
81315	1	1962.708	34
81315	1	1962.792	34
81315	1	1962.875	34
81315	1	1962.958	34
81315	1	1963.042	34
81315	1	1963.125	34
81315	1	1963.208	34
81315	1	1963.292	34
81315	1	1963.375	34
81315	1	1963.458	34
81315	1	1963.542	34
81315	1	1963.625	34
81315	1	1963.708	34
81315	1	1963.792	34
81315	1	1963.875	34
81315	1	1963.958	34
81315	1	1964.042	34
81315	1	1964.125	34
81315	1	1964.208	34
81315	1	1964.292	34
81315	1	1964.375	34
81315	1	1964.458	34
81315	1	1964.542	34
81315	1	1964.625	34
81315	1	1964.708	34
81315	1	1964.792	34
81315	1	1964.875	34
81315	1	1964.958	34
81315	1	1965.042	34
81315	1	1965.125	34
81315	1	1965.208	34
81315	1	1965.292	34
81315	1	1965.375	34
81315	1	1965.458	34
81315	1	1965.542	34
81315	1	1965.625	34
81315	1	1965.708	34
81315	1	1965.792	34
81315	1	1965.875	34
81315	1	1965.958	34
81315	1	1966.042	34
81315	1	1966.125	34
81315	1	1966.208	34
81315	1	1966.292	34
81315	1	1966.375	34
81315	1	1966.458	34
81315	1	1966.542	34
81315	1	1966.625	34
81315	1	1966.708	34
81315	1	1966.792	34
81315	1	1966.875	34
81315	1	1966.958	34
81315	1	1967.042	34
81315	1	1967.125	34
81315	1	1967.208	34
81315	1	1967.292	34
81315	1	1967.375	34
81315	1	1967.458	34
81315	1	1967.542	34
81315	1	1967.625	34
81315	1	1967.708	34
81315	1	1967.792	34
81315	1	1967.875	34
81315	1	1967.958	34
81315	1	1968.042	34
81315	1	1968.125	34
81315	1	1968.208	34
81315	1	1968.292	34
81315	1	1968.375	34
81315	1	1968.458	34
81315	1	1968.542	34
81315	1	1968.625	34
81315	1	1968.708	34
81315	1	1968.792	34
81315	1	1968.875	34
81315	1	1968.958	34
81315	1	1969.042	34
81315	1	1969.125	34
81315	1	1969.208	34
81315	1	1969.292	34
81315	1	1969.375	34
81315	1	1969.458	34
81315	1	1969.542	34
81315	1	1969.625	34
81315	1	1969.708	34
81315	1	1969.792	34
81315	1	1969.875	34
81315	1	1969.958	34
81315	1	1970.042	34
81315	1	1970.125	34
81315	1	1970.208	34
81315	1	1970.292	34
81315	1	1970.375	34
81315	1	1970.458	34
81315	1	1970.542	34
81315	1	1970.625	34
81315	1	1970.708	34
81315	1	1970.792	34
81315	1	1970.875	34
81315	1	1970.958	34
81315	1	1971.042	34
81315	1	1971.125	34
81315	1	1971.208	34
81315	1	1971.292	34
81315	1	1971.375	34
81315	1	1971.458	34
81315	1	1971.542	34
81315	1	1971.625	34
81315	1	1971.708	34
81315	1	1971.792	34
81315	1	1971.875	34
81315	1	1971.958	34
81315	1	1972.042	34
81315	1	1972.125	34
81315	1	1972.208	34
81315	1	1972.292	34
81315	1	1972.375	34
81315	1	1972.458	34
81315	1	1972.542	34
81315	1	1972.625	34
81315	1	1972.708	34
81315	1	1972.792	34
81315	1	1972.875	34
81315	1	1972.958	34
81315	1	1973.042	34
81315	1	1973.125	34
81315	1	1973.208	34
81315	1	1973.292	34
81315	1	1973.375	34
81315	1	1973.458	34
81315	1	1973.542	34
81315	1	1973.625	34
81315	1	1973.708	34
81315	1	1973.792	34
81315	1	1973.875	34
81315	1	1973.958	34
81315	1	1974.042	34
81315	1	1974.125	34
81315	1	1974.208	34
81315	1	1974.292	34
81315	1	1974.375	34
81315	1	1974.458	34
81315	1	1974.542	34
81315	1	1974.625	34
81315	1	1974.708	34
81315	1	1974.792	34
81315	1	1974.875	34
81315	1	1974.958	34
81315	1	1975.042	34
81315	1	1975.125	34
81315	1	1975.208	34
81315	1	1975.292	34
81315	1	1975.375	34
81315	1	1975.458	34
81315	1	1975.542	34
81315	1	1975.625	34
81315	1	1975.708	34
81315	1	1975.792	34
81315	1	1975.875	34
81315	1	1975.958	34
81315	1	1976.042	34
81315	1	1976.125	34
81315	1	1976.208	34
81315	1	1976.292	34
81315	1	1976.375	34
81315	1	1976.458	34
81315	1	1976.542	34
81315	1	1976.625	34
81315	1	1976.708	34
81315	1	1976.792	34
81315	1	1976.875	34
81315	1	1976.958	34
81315	1	1977.042	34
81315	1	1977.125	34
81315	1	1977.208	34
81315	1	1977.292	34
81315	1	1977.375	34
81315	1	1977.458	34
81315	1	1977.542	34
81315	1	1977.625	34
81315	1	1977.708	34
81315	1	1977.792	34
81315	1	1977.875	34
81315	1	1977.958	34
81315	1	1978.042	34
81315	1	1978.125	34
81315	1	1978.208	34
81315	1	1978.292	34
81315	1	1978.375	34
81315	1	1978.458	34
81315	1	1978.542	34
81315	1	1978.625	34
81315	1	1978.708	34
81315	1	1978.792	34
81315	1	1978.875	34
81315	1	1978.958	34
81315	1	1979.042	34
81315	1	1979.125	34
81315	1	1979.208	34
81315	1	1979.292	34
81315	1	1979.375	34
81315	1	1979.458	34
81315	1	1979.542	34
81315	1	1979.625	34
81315	1	1979.708	34
81315	1	1979.792	34
81315	1	1979.875	34
81315	1	1979.958	34
81315	1	1980.042	34
81315	1	1980.125	34
81315	1	1980.208	34
81315	1	1980.292	34
81315	1	1980.375	34
81315	1	1980.458	34
81315	1	1980.542	34
81315	1	1980.625	34
81315	1	1980.708	34
81315	1	1980.792	34
81315	1	1980.875	34
81315	1	1980.958	34
81315	1	1981.042	34
81315	1	1981.125	34
81315	1	1981.208	34
81315	1	1981.292	34
81315	1	1981.375	34
81315	1	1981.458	34
81315	1	1981.542	34
81315	1	1981.625	34
81315	1	1981.708	34
81315	1	1981.792	34
81315	1	1981.875	34
81315	1	1981.958	34
81315	1	1982.042	34
81315	1	1982.125	34
81315	1	1982.208	34
81315	1	1982.292	34
81315	1	1982.375	34
81315	1	1982.458	34
81315	1	1982.542	34
81315	1	1982.625	34
81315	1	1982.708	34
81315	1	1982.792	34
81315	1	1982.875	34
81315	1	1982.958	34
81315	1	1983.042	34
81315	1	1983.125	34
81315	1	1983.208	34
81315	1	1983.292	34
81315	1	1983.375	34
81315	1	1983.458	34
81315	1	1983.542	34
81315	1	1983.625	34
81315	1	1983.708	34
81315	1	1983.792	34
81315	1	1983.875	34
81315	1	1983.958	34
81315	1	1984.042	34
81315	1	1984.125	34
81315	1	1984.208	34
81315	1	1984.292	34
81315	1	1984.375	34
81315	1	1984.458	34
81315	1	1984.542	34
81315	1	1984.625	34
81315	1	1984.708	34
81315	1	1984.792	34
81315	1	1984.875	34
81315	1	1984.958	34
81315	1	1985.042	34
81315	1	1985.125	34
81315	1	1985.208	34
81315	1	1985.292	34
81315	1	1985.375	34
81315	1	1985.458	34
81315	1	1985.542	34
81315	1	1985.625	34
81315	1	1985.708	34
81315	1	1985.792	34
81315	1	1985.875	34
81315	1	1985.958	34
81315	1	1986.042	34
81315	1	1986.125	34
81315	1	1986.208	34
81315	1	1986.292	34
81315	1	1986.375	34
81315	1	1986.458	34
81315	1	1986.542	34
81315	1	1986.625	34
81315	1	1986.708	34
81315	1	1986.792	34
81315	1	1986.875	34
81315	1	1986.958	34
81315	1	1987.042	34
81315	1	1987.125	34
81315	1	1987.208	34
81315	1	1987.292	34
81315	1	1987.375	34
81315	1	1987.458	34
81315	1	1987.542	34
81315	1	1987.625	34
81315	1	1987.708	34
81315	1	1987.792	34
81315	1	1987.875	34
81315	1	1987.958	34
81315	1	1988.042	34
81315	1	1988.125	34
81315	1	1988.208	34
81315	1	1988.292	34
81315	1	1988.375	34
81315	1	1988.458	34
81315	1	1988.542	34
81315	1	1988.625	34
81315	1	1988.708	34
81315	1	1988.792	34
81315	1	1988.875	34
81315	1	1988.958	34
81315	1	1989.042	34
81315	1	1989.125	34
81315	1	1989.208	34
81315	1	1989.292	34
81315	1	1989.375	34
81315	1	1989.458	34
81315	1	1989.542	34
81315	1	1989.625	34
81315	1	1989.708	34
81315	1	1989.792	34
81315	1	1989.875	34
81315	1	1989.958	34
81315	1	1990.042	34
81315	1	1990.125	34
81315	1	1990.208	34
81315	1	1990.292	34
81315	1	1990.375	34
81315	1	1990.458	34
81315	1	1990.542	34
81315	1	1990.625	34
81315	1	1990.708	34
81315	1	1990.792	34
81315	1	1990.875	34
81315	1	1990.958	34
81315	1	1991.042	34
81315	1	1991.125	34
81315	1	1991.208	34
81315	1	1991.292	34
81315	1	1991.375	34
81315	1	1991.458	34
81315	1	1991.542	34
81315	1	1991.625	34
81315	1	1991.708	34
81315	1	1991.792	34
81315	1	1991.875	34
81315	1	1991.958	34
81315	1	1992.042	34
81315	1	1992.125	34
81315	1	1992.208	34
81315	1	1992.292	34
81315	1	1992.375	34
81315	1	1992.458	34
81315	1	1992.542	34
81315	1	1992.625	34
81315	1	1992.708	34
81315	1	1992.792	34
81315	1	1992.875	34
81315	1	1992.958	34
81315	1	1993.042	34
81315	1	1993.125	34
81315	1	1993.208	34
81315	1	1993.292	34
81315	1	1993.375	34
81315	1	1993.458	34
81315	1	1993.542	34
81315	1	1993.625	34
81315	1	1993.708	34
81315	1	1993.792	34
81315	1	1993.875	34
81315	1	1993.958	34
81315	1	1994.042	34
81315	1	1994.125	34
81315	1	1994.208	34
81315	1	1994.292	34
81315	1	1994.375	34
81315	1	1994.458	34
81315	1	1994.542	34
81315	1	1994.625	34
81315	1	1994.708	34
81315	1	1994.792	34
81315	1	1994.875	34
81315	1	1994.958	34
81315	1	1995.042	34
81315	1	1995.125	34
81315	1	1995.208	34
81315	1	1995.292	34
81315	1	1995.375	34
81315	1	1995.458	34
81315	1	1995.542	34
81315	1	1995.625	34
81315	1	1995.708	34
81315	1	1995.792	34
81315	1	1995.875	34
81315	1	1995.958	34
81315	1	1996.042	34
81315	1	1996.125	34
81315	1	1996.208	34
81315	1	1996.292	34
81315	1	1996.375	34
81315	1	1996.458	34
81315	1	1996.542	34
81315	1	1996.625	34
81315	1	1996.708	34
81315	1	1996.792	34
81315	1	1996.875	34
81315	1	1996.958	34
81315	1	1997.042	34
81315	1	1997.125	34
81315	1	1997.208	34
81315	1	1997.292	34
81315	1	1997.375	34
81315	1	1997.458	34
81315	1	1997.542	34
81315	1	1997.625	34
81315	1	1997.708	34
81315	1	1997.792	34
81315	1	1997.875	34
81315	1	1997.958	34
81315	1	1998.042	34
81315	1	1998.125	34
81315	1	1998.208	34
81315	1	1998.292	34
81315	1	1998.375	34
81315	1	1998.458	34
81315	1	1998.542	34
81315	1	1998.625	34
81315	1	1998.708	34
81315	1	1998.792	34
81315	1	1998.875	34
81315	1	1998.958	34
81315	1	1999.042	34
81315	1	1999.125	34
81315	1	1999.208	34
81315	1	1999.292	34
81315	1	1999.375	34
81315	1	1999.458	34
81315	1	1999.542	34
81315	1	1999.625	34
81315	1	1999.708	34
81315	1	1999.792	34
81315	1	1999.875	34
81315	1	1999.958	34
81315	1	2000.042	34
81315	1	2000.125	34
81315	1	2000.208	34
81315	1	2000.292	34
81315	1	2000.375	34
81315	1	2000.458	34
81315	1	2000.542	34
81315	1	2000.625	34
81315	1	2000.708	34
81315	1	2000.792	34
81315	1	2000.875	34
81315	1	2000.958	34
81315	1	2001.042	34
81315	1	2001.125	34
81315	1	2001.208	34
81315	1	2001.292	34
81315	1	2001.375	34
81315	1	2001.458	34
81315	1	2001.542	34
81315	1	2001.625	34
81315	1	2001.708	34
81315	1	2001.792	34
81315	1	2001.875	34
81315	1	2001.958	34
81315	1	2002.042	34
81315	1	2002.125	34
81315	1	2002.208	34
81315	1	2002.292	34
81315	1	2002.375	34
81315	1	2002.458	34
81315	1	2002.542	34
81315	1	2002.625	34
81315	1	2002.708	34
81315	1	2002.792	34
81315	1	2002.875	34
81315	1	2002.958	34
81315	1	2003.042	34
81315	1	2003.125	34
81315	1	2003.208	34
81315	1	2003.292	34
81315	1	2003.375	34
81315	1	2003.458	34
81315	1	2003.542	34
81315	1	2003.625	34
81315	1	2003.708	34
81315	1	2003.792	34
81315	1	2003.875	34
81315	1	2003.958	34
81315	1	2004.042	34
81315	1	2004.125	34
81315	1	2004.208	34
81315	1	2004.292	34
81315	1	2004.375	34
81315	1	2004.458	34
81315	1	2004.542	34
81315	1	2004.625	34
81315	1	2004.708	34
81315	1	2004.792	34
81315	1	2004.875	34
81315	1	2004.958	34
81315	1	2005.042	34
81315	1	2005.125	34
81315	1	2005.208	34
81315	1	2005.292	34
81315	1	2005.375	34
81315	1	2005.458	34
81315	1	2005.542	34
81315	1	2005.625	34
81315	1	2005.708	34
81315	1	2005.792	34
81315	1	2005.875	34
81315	1	2005.958	34
81315	1	2006.042	34
81315	1	2006.125	34
81315	1	2006.208	34
81315	1	2006.292	34
81315	1	2006.375	34
81315	1	2006.458	34
81315	1	2006.542	34
81315	1	2006.625	34
81315	1	2006.708	34
81315	1	2006.792	34
81315	1	2006.875	34
81315	1	2006.958	34
81315	1	2007.042	34
81315	1	2007.125	34
81315	1	2007.208	34
81315	1	2007.292	34
81315	1	2007.375	34
81315	1	2007.458	34
81315	1	2007.542	34
81315	1	2007.625	34
